diplomacy	<div>dɪplóʊməsi<br></div>外交	
darkroom	ˈdɑˌrkrum<div>（名）（写真現像用の）暗室</div>	
alchemy	ˈælkəmi<div>（名）錬金術</div>	
oration	əréɪʃən<div>（名）演説、式辞</div><div><br></div><div>deliver&nbsp;a&nbsp;funeral&nbsp;oration</div><div>追悼演説をする<br></div>	
inexplicable	ìneksplíkəbl<div>（形）不可解な、説明できない</div><div><br></div><div><div><div>a&nbsp;completely&nbsp;inexplicable&nbsp;phenomenon</div><div>まったく不可解な現象</div></div></div>	
inflict	ɪnflíkt<div>（動）（損害を）与える、（傷を）負わせる</div><div><br></div><div><div><div>inflict a&nbsp;blow on a&nbsp;person</div><div>人に一撃を加える</div></div></div>	
unilateral	jùːnɪlˈæṭərəl<div>（形）一方的な、単独の</div>	
insularity	ìns(j)ʊlˈærəṭi<div>（名）島（国）であること、島国根性、狭量</div>	
cleavage	klíːvɪdʒ<div>（名）（受精卵の）卵割、裂けること</div>	
cohesion	koʊhíːʒən<div>（名）粘着、結合</div>	
wade	wéɪd<div>（動）歩いて渡る、苦労して進む</div><div><br></div><div>wade&nbsp;across&nbsp;a stream</div><div>川を歩いて渡る<br></div>	
inflammation	ìnfləméɪʃən<div>（名）炎症</div>	
incongruous	ìnkάŋgruəs<div>（形）その場に合わない、矛盾する</div>	
plywood	ˈplaɪˌwʊd<div>（名）合板、ベニヤ板</div>	
gorge	"gˈɔɚdʒ<div>（名）峡谷</div><div>（動）腹一杯に詰め込む</div><div><br></div><div><img src=""go.jpeg""><br></div>"	
snicker	sníkɚ<div>（動）忍び笑いする</div>	
despot	déspət<div>（名）専制君主、暴君</div>	
ragtime	rˈægtὰɪm<div>（名）ラグタイム</div><div>※音楽の一種でジャズの源流</div>	
inexorable	ìnéks(ə)rəbl<div>（形）冷酷な、不変の、動じない</div><div><br></div><div>one's&nbsp;inexorable&nbsp;resolution<br></div><div>断固とした決意</div>	
aseptic	eɪséptɪk<div>（形）無菌の、腐敗菌が付いていない</div>	
sundry	sˈʌndri<div>（形）雑多な、種々様々の</div>	
pretext	príːtekst<div>（名）口実、弁解</div>	
manifesto	m`ænəféstoʊ<div>（名）政策、宣言書</div>	
chaste	tʃéɪst<div>（形）純潔な、上品な</div><div><br></div><div>a&nbsp;holy woman&nbsp;innocent&nbsp;and chaste</div><div>潔白であって、純潔な神聖な女性<br></div>	
segmentation	sègməntéɪʃən<div>（名）（細胞の）卵割、分割、分裂</div>	
censorious	sensˈɔːriəs<div>（形）批判的な、口やかましい、あら探しの好きな</div>	
preconception	prìːkənsépʃən<div>（名）先入観、偏見</div>	
buoyancy	bˈɔɪənsi<div>（名）浮力</div>	
encompass	ɪnkˈʌmpəs<div>（動）含む、取り囲む</div>	
abject	ˈæbdʒɛkt<div>（形）惨めな、軽蔑に値する</div><div><br></div><div><div><div>an&nbsp;abject&nbsp;liar</div><div>卑劣なうそつき</div></div></div>	
personify	pɚsάnəfὰɪ<div>（動）体現する、人格化する</div>	
complacent	kəmpléɪsnt<div>（形）自己満足の、悦に入った</div><div><br></div><div>he&nbsp;had&nbsp;become&nbsp;complacent&nbsp;after years&nbsp;of&nbsp;success.</div><div>彼は、数年の成功の後に自己満足した。<br></div>	
rustic	rˈʌstɪk<div>（形）素朴な、田舎の、田園の</div>	
equitable	ékwəṭəbl<div>（形）公平な、公正な、正当な</div><div><br></div><div>an&nbsp;equitable&nbsp;price</div><div>公正な価格<br></div>	
regale	rɪgéɪl<div>（動）喜ばせる、楽しませる</div><div><br></div><div>He&nbsp;regaled&nbsp;us&nbsp;with a&nbsp;great&nbsp;feast.<br>彼はすばらしいごちそうで私たちをもてなしてくれた。<br></div>	
debilitate	dɪbílətèɪt<div>（動）衰弱させる</div><div><br></div><div>debilitate&nbsp;the&nbsp;government<div>政府を弱体化する</div></div>	
staunch	stˈɔːntʃ<div>（形）がっしりした、丈夫な</div>	
laconic	ləkάnɪk<div>（形）簡潔な、簡明な</div><div><br></div><div>laconic&nbsp;reply<div>簡潔な返答</div></div>	
intractable	ìntrˈæktəbl<div>（形）手に負えない、強情な</div>	
furtively	ˈfɜːtɪvli<div>（副）こっそりと、ひそかに</div>	
loom	lúːm<div>（動）そびえる、（織機で）織る</div><div>（名）織機</div><div><br></div><div>a&nbsp;loom&nbsp;that is&nbsp;operated&nbsp;while&nbsp;sitting<br></div><div>座ったまま操作する織機<br></div>	
impartial	ìmpάɚʃəl<div>（形）公平な</div>	
debase	dɪbéɪs<div>（動）（評判などを）落とす、低下させる</div><div><br></div><div>debase&nbsp;the&nbsp;franc</div><div>フランの価値を低下させる<br></div>	
portent	pˈɔɚtent<div>（名）兆候、前兆、先触れ</div>	
grapple	grˈæpl<div>（動）取り組む、引っ掛ける、つかみ合う</div><div><br></div><div>The two&nbsp;boys&nbsp;grappled&nbsp;with each other.</div><div>二人の少年は取っ組み合いをした。<br></div>	
undulating	ˈʌndʒʌˌletɪŋ<div>（形）緩やかに起伏する</div>	
responsiveness	rɪˈspɒnsɪvnɪs<div>（名）共鳴しやすいこと、敏感さ</div>	
binocular	bὰɪnάkjəlɚ<div>（名）（〜s）双眼鏡</div>	
mollusk	ˈmɑlʌsk<div>（名）（貝類やイカ・タコなどの）軟体動物</div>	
recurrent	rɪkˈɚːrənt<div>（形）頻発する、再発する、繰り返し起こる</div>	
tonsil	tάnsl<div>（名）扁桃腺</div>	
etymology	èṭəmάlədʒi<div>（名）語源、語の由来、語源学</div>	
expedient	ekspíːdiənt<div>（形）役立つ、都合の良い、利己的な</div><div><br></div><div>It's&nbsp;expedient&nbsp;that&nbsp;he&nbsp;should go.</div><div>彼が行くほうが得策だ。<br></div>	
saline	séɪliːn<div>（形）塩分を含んだ、塩辛い</div><div><br></div><div>a&nbsp;saline&nbsp;lake</div><div>塩水湖<br></div>	
trajectory	trədʒéktəri<div>（名）軌道、弾道</div><div><br></div><div>trajectory&nbsp;curve<div>軌道曲線</div></div>	
conciliation	kənsìliéɪʃən<div>（名）慰め、調停</div><div><br></div><div>a&nbsp;conciliation&nbsp;board<br></div><div>調停委員会<br></div>	
guise	gάɪz<div>（名）外観、見せかけ</div>	
purport	pˈɚːpɔɚt<div>（名）趣旨、要旨、意味</div><div><br></div><div>I don't understand&nbsp;the&nbsp;purport of&nbsp;his speech.<br>彼の演説の趣旨が理解できなかった。<br></div>	
punitive	pjúːnəṭɪv<div>（形）過酷な、罰の</div><div><br></div><div>a punitive&nbsp;law<br>罰則<br></div>	
distract	dɪstrˈækt<div>（動）散らす、そらす、気持ちを紛らす</div><div><br></div><div>Don't&nbsp;distract&nbsp;me.<br></div><div>気をそらせないでくれ。</div>	
guile	gάɪl<div>（名）狡猾、ずるさ</div>	
squarely	ˈskwɛɹ.li<div>（副）はっきりと、公平に、まともに</div>	
pendulum	péndʒʊləm<div>（名）振り子</div>	
acumen	"əkjúːmən<div>（名）鋭さ、洞察力</div><div><br></div><div>business&nbsp;acumen<br></div><div><span style=""color: rgb(86, 76, 70);"">商才</span><br></div>"	
roam	róʊm<div>（動）歩き回る</div>	
cellulose	séljʊlòʊs<div>（名）セルロース（繊維素）</div>	
poise	pˈɔɪz<div>（名）釣り合い、落ち着き、姿勢</div><div>（動）釣り合いを保つ</div>	
plod	plάd<div>（動）コツコツ働く、とぼとぼ歩く</div><div><br></div><div><div><div>The old&nbsp;man&nbsp;plodded&nbsp;along the road.</div><div>老人は道をとぼとぼと歩いていった。</div></div></div>	
concentric	kənséntrɪk<div>（形）同心の、中心が同じの</div>	
destitute	"déstət(j)ùːt<div>（形）困窮した、欠いている</div><div><img src=""destitute.jpg""><br></div>"	
cryptic	kríptɪk<div>（形）秘密の、隠された、謎めいた</div>	
accomplice	əkάmplɪs<div>（名）共犯者</div>	
propensity	prəpénsəṭi<div>（名）傾向、性向</div>	
jurisprudence	dʒ`ʊ(ə)rɪsprúːdns<div>（名）法学、法律学</div>	
perseverance	p`ɚːsəví(ə)rəns<div>（名）忍耐、根気、不屈の努力</div><div><br></div><div>She has&nbsp;intelligence&nbsp;plus&nbsp;perseverance.<br></div><div>彼女は知性に加えて根気もある。</div>	
sedentary	sédntèri<div>（形）固着性の、定住性の、座っている</div>	
digression	dɑɪgréʃən<div>（名）（主題から）脱線すること</div>	
askew	əskjúː<div>（副）斜めに、ゆがんで</div><div>（形）斜めの、ゆがんだ</div><div><br></div><div>The&nbsp;letters&nbsp;were&nbsp;askew.<br></div><div>文字は曲がっていた。<br></div>	
harass	hərˈæs<div>（動）悩ませる、苦しめる</div><div><br></div><div>harass&nbsp;the enemy</div><div>敵を苦しめる<br></div>	
ramification	r`æməfɪkéɪʃən<div>（名）（物事の）結果、成り行き、枝分かれ、分岐</div>	
reproach	rɪpróʊtʃ<div>（動）とがめる、責める、叱る</div><div>（名）（穏やかな）叱責、非難</div>	
preamble	príː`æmbl<div>（名）序文、前置き</div>	
degenerate	dɪdʒénərèɪt<div>（動）衰える、堕落する、悪化する</div><div><br></div><div>He&nbsp;has&nbsp;degenerated&nbsp;into&nbsp;an&nbsp;alcoholic.</div><div>彼は堕落してアル中になった。<br></div>	
unaided eye	`ʌnéɪdɪd<div>（名）肉眼、裸眼</div>	
regime	reʒíːm<div>（名）政治体制、政府、政権</div><div><br></div><div>under&nbsp;a new&nbsp;regime<br></div><div>新政権の下に<br></div>	
astral	ˈæstrəl<div>（形）星の、星形の、星についての</div>	
lichen	lάɪk(ə)n<div>（名）（岩などに付く）コケ、（植物の）地衣類</div>	
stammer	stˈæmɚ<div>（動）口ごもる</div><div>（名）口ごもり、どもること</div>	
transcribe	trænskrάɪb<div>（動）書き写す、複写する</div><div><br></div><div>transcribe&nbsp;a&nbsp;taped&nbsp;interview<div>録音されたインタビューを文字に書き写す</div></div>	
incessant	ɪnsésnt<div>（形）絶え間ない、ひっきりなしの</div>	
moat	móʊt<div>（名）堀</div>	
checkered	ˈtʃɛkɝd<div>（形）波乱万丈の、変化に富んだ</div>	
animosity	`ænəmάsəṭi<div>（名）憎しみ、敵意</div>	
innocuous	ɪnάkjuəs<div>（形）無害の</div><div><br></div><div>innocuous&nbsp;snakes</div><div>無毒のヘビ<br></div>	
exonerate	ɪgzάnərèɪt<div>（動）免除する、解放する</div><div><br></div><div>exonerate&nbsp;a&nbsp;person from&nbsp;blame<br></div><div>人を非難から免れさせる<br></div>	
climactic	klɑɪmˈæktɪk<div>（形）最高潮の、クライマックスの</div>	
cut down on 〜	〜を減らす<div><br></div><div>cut&nbsp;down&nbsp;on&nbsp;expenses<br></div><div>経費を切り詰める</div>	
get through 〜	〜に合格する、〜を終える	
give 〜 the cold shoulder	ʃóʊldɚ<div>〜に冷たくする</div>	
take down 〜	〜を書き留める	
as yet	今までのところは<div><br></div><div>He has not come as yet.</div><div>彼はまだ来ていない。</div>	
drop in at(on) 〜	〜にちょっと立ち寄る<div>※後に場所が続く場合はat、人が続く場合はon</div>	
all day long	一日中	
blow off steam	<div>stíːm<br></div>うっぷんを晴らす、（怒りなどを）発散させる	
look away from 〜	〜から目をそらす	
be second to none	誰にも劣らない	
come to the(a) conclusion	<div>kənklúːʒən<br></div>結論に達する	
make at 〜	〜に襲いかかる	
come by (〜)	〜を手に入れる、立ち寄る<div><br></div><div>That picture was difficult to come by.</div><div>その絵を手に入れるのは難しかった。</div>	
come true	実現する	
on (a) par with 〜	<div>pάɚ<br></div>〜と同等である	
have difficulty (in) doing	〜するのに苦労する	
sooner or later	遅かれ早かれ	
make(pull) a face	顔をしかめる	
bread and butter	bˈʌṭɚ<div>生活の糧、基本的な食べ物</div>	
speak ill of 〜	〜の悪口を言う	
fall in with 〜	〜と付き合うようになる、〜に同意する	
fall behind 〜	〜に遅れを取る、遅れる	
break in (〜)	押し入る、（話に）割り込む、〜を調教する	
to and fro	<div>fróʊ<br></div>行ったり来たり	
pass for 〜	〜として通用する	
make believe (that) 〜	〜のふりをする	
out of the question	問題外な、不可能な	
give out (〜)	〜を配る、放つ、動かなくなる<div><br></div><div>give&nbsp;out&nbsp;free&nbsp;samples<div>無料のサンプルを配る</div></div>	
stand by (〜)	〜を支持する、そばにいる	
go through 〜	〜をよく調べる、（苦難などを）経験する	
attend to 〜	〜の世話をする	
see (to it) that 〜	必ず〜するように取り計らう、〜するよう気をつける	
make (both) ends meet	収支を合わせる	
make head(s) or tail(s) of 〜	（通例 can't / couldn't を伴い否定文で）〜を理解する	
not quite	<div>kwάɪt<br></div>それほどでもない<div><br></div><div>A: You seem to have gotten over your cold.</div><div>B: Not quite.</div><div>A: 風が治ったようだね。</div><div>B: それほどでもないのよ。</div>	
a close call	危機一髪	
down to earth	現実的な	
be wiped out	疲れ切っている、全滅する	
drop off 〜	〜を提出する	
with strings attached	条件付きで	
Need a hand?	手伝いましょうか？	
hit it off well	気が合う、仲良くやる	
You can't be serious!	冗談でしょう！	
follow suit	先例に習う、人のまねをする	
in proportion to 〜	<div>prəpˈɔɚʃən<br></div>〜に比例して	
be true to 〜	〜に忠実である	
at times	時折	
be cut out for 〜	（通例否定文・疑問文で）〜に向いている	
go without 〜	〜なしで済ます	
be amazed at 〜	ʌˈmezd<div>〜に驚いている</div>	
on the whole	全体的に見て	
cry out for 〜	（通例進行形で）〜を大いに必要とする	
by no means	決して〜でない	
put forth 〜	（芽・葉などを）出す、（計画・案を）提言する	
come up	取り上げられる、話題に上る	
upside down	逆さまに、ひっくり返って、めちゃくちゃに	
to the point	的を射た、適切な	
make arrangements for 〜	〜の準備をする	
ask a favor of 〜	〜にお願いをする	
be confident of 〜	〜を確信している	
in a nutshell	簡潔に言えば、手短に言えば	
no less than 〜	（数・量の大きさを強調して）〜もの	
beside(off) the point	要点を外れた、的外れの	
in person	自ら、本人が	
for keeps	いつまでも、永久に	
for good	永久に、これを最後に	
on the tip of one's tongue	<div>tˈʌŋ<br></div>のどまで出かかっていて（思い出せない）	
take charge of 〜	〜を管理する、〜を世話する	
a man of his word	約束を守る人	
at work	仕事をして、作用して	
something of 〜	ちょっとした〜	
for one's age	年の割に	
make(pull) a long face	がっかりした顔をする	
bear 〜 in mind	〜を心に留める	
by degrees	徐々に、だんだん	
in private	内密に	
in vain	無駄に（終わる）	
bring out 〜	〜を引き出す、〜を出版する<div><br></div><div>Efforts will bring out your potential.</div><div>努力は潜在能力を引き出す。</div>	
on and off	時折、断続的に	
put out 〜	（電灯などを）消す、〜を生産する	
give 〜 a hand	〜に手を貸す、〜の手助けをする	
care to do	〜したい気がする	
think twice	慎重に考える、熟慮する	
have a good talk	楽しく話す	
give as good as one gets	（相手に）負けずにやり返す	
have a point	一理ある	
be up to one's ears in 〜	〜で忙しい、〜で身動き取れない	
look(feel) blue	憂鬱そうに見える（憂鬱である）	
snap out of 〜	〜から気持ちを切り替える、〜から立ち直る	
off the mark	的を外れて	
disputatious	dìspjʊtéɪʃəs<div>（形）論争好きな</div>	
fitful	fítf(ə)l<div>（形）断続的な、気まぐれの</div>	
protract	proʊtrˈækt<div>（動）長引かせる</div>	
sniff	sníf<div>（動）鼻でくんくん嗅ぐ</div><div><br></div><div><div><div>The dog&nbsp;sniffed&nbsp;at the&nbsp;bone.</div><div>犬はくんくんその骨のにおいをかいだ。</div></div></div>	
apex	éɪpeks<div>（名）頂点</div>	
senile	síːnɑɪl<div>（形）ぼけた、老齢による</div>	
lenient	líːniənt<div>（形）寛大な、情け深い</div>	
mow	móʊ<div>（動）（草などを）刈る</div>	
flee	flíː<div>（動）（迫害などから）逃れる</div>	
intoxicate	ɪntάksəkèɪt<div>（動）酔わせる、夢中にさせる、興奮させる、中毒にする</div><div><br></div><div>He&nbsp;intoxicated&nbsp;them with wine.</div><div>彼はワインで彼らを酔わせた。<br></div>	
suppleness	sʌ́plnəs<div>（名）しなやかさ、柔軟性</div>	
plethora	pléθərə<div>（名）過多</div>	
caricature	kˈærɪkətʃ`ʊɚ<div>（名）風刺漫画、風刺画</div><div>（動）風刺する</div><div><br></div><div>The&nbsp;drawing&nbsp;caricatured&nbsp;the President.</div><div>その絵は、大統領を風刺的に描いた。<br></div>	
knead	níːd<div>（動）こねる、練る、もむ</div>	
listless	ˈlɪstləs<div>（形）物憂い、元気のない</div>	
deciduous tree	"dɪsídʒuəs<div>（名）落葉樹</div><div><br></div><div><img src=""paste-b5a9da2de2d740be49ee1d1460b6a35fbfd013ac.jpg""><br></div>"	
aeronautics	è(ə)rənˈɔːṭɪks<div>（名）航空学</div>	
smelt	smélt<div>（動）（金属を）精錬する、溶解する</div>	
incredulous	ìnkrédʒʊləs<div>（形）信じようとしない</div>	
surveillance	sɚvéɪləns<div>（名）監視、見張り</div>	
waddle	wάdl<div>（動）（アヒルなどが）よちよち歩く</div>	
distill	dɪˈstɪl<div>（動）蒸留する、したたらせる、したたる</div>	
herculean	h`ɚːkjʊlíːən<div>（形）非情に困難な、怪力無双の（ヘラクレスの様な）</div><div><br></div><div>a&nbsp;herculean&nbsp;task<br></div><div>困難な仕事<br></div>	
buzzword	ˈbʌzwɝd<div>（名）（専門家のもったいぶった）愛用語、キャッチフレーズ、スローガン</div>	
constipation	kὰnstəpéɪʃən<div>（名）便秘、沈滞</div>	
muse	mjúːz<div>（動）物思いにふける、熟考する</div>	
espionage	éspiənὰːʒ<div>（名）スパイ行為（活動）</div>	
propulsion	prəpˈʌlʃən<div>（名）（船などの）推進力</div><div><br></div><div><div><div>jet&nbsp;propulsion</div><div>ジェット推進</div></div></div>	
altruistic	`æltruístɪk<div>（形）利他的な</div>	
marshal	mάɚʃəl<div>（名）（陸・空軍の）司令官</div>	
flip	flíp<div>（動）指先ではじく</div>	
nitric acid	nάɪtrɪk<div>（名）硝酸</div>	
frustrate	frˈʌstreɪt<div>（動）失望させる、（計画や努力などを）挫折させる、やる気をくじく</div>	
disinterested	dìsíntrəstɪd<div>（形）公平な、私心のない、興味のない</div>	
intimidate	ɪntímədèɪt<div>（動）威嚇する、脅迫する</div>	
adjoin	ədʒˈɔɪn<div>（動）隣接する</div>	
tributary	tríbjʊtèri<div>（名）（川の）支流</div>	
snarl	snάɚl<div>（動）怒鳴る、うなる</div>	
detrimental	dètrəménṭl<div>（形）有害な、不利益な</div>	
abate	əbéɪt<div>（動）和らげる、減ずる、無効にする</div><div><br></div><div>abate a tax</div><div>税を軽減する</div>	
nurture	nˈɚːtʃɚ<div>（動）はぐくむ、しつける、育てる</div>	
replete	rɪplíːt<div>（形）豊富に備えた、満腹した</div>	
repudiate	rɪpjúːdièɪt<div>（動）拒絶（拒否）する</div><div><br></div><div>repudiate&nbsp;an&nbsp;offer<br>申し出を断る<br></div>	
outcry	ˈaʊˌtkraɪ<div>（名）叫び声、怒鳴り声</div><div><br></div><div>in a&nbsp;vehement&nbsp;outcry<br></div><div>熱心な叫び声で</div>	
lionize	lάɪənὰɪz<div>（動）もてはやす、名士扱いする</div>	
willow	"wíloʊ<div>（名）ヤナギ</div><div><br></div><div><img src=""paste-91aad239685413df70cf69540a795ffb0dfc77a2.jpg""><br></div>"	
die away	徐々になくなる、消えてゆく	
give birth to 〜	〜を産む	
go too far	度が過ぎる	
in effect	事実上、有効で	
be acquainted with 〜	<div>əkwéɪnṭɪd<br></div>〜に精通している	
go a long way (to / toward 〜)	（〜に）大いに役立つ	
to some(a certain) extent	ある程度は	
work out	うまくいく、いい結果になる<div><br></div><div>The plan will work out satisfactory.</div><div>その計画はうまくいくだろう</div>	
it is about(high) time 〜	そろそろ〜してもいいころだ<div><br></div><div>It's about time you saw Professor Edison, isn't it?</div><div>そろそろエディソン教授に会いに行ってもいいころだよね。</div>	
by means of 〜	〜を用いて、〜の助けで	
think nothing of 〜	〜を苦にしない、何とも思わない	
make good	うまくやる、成功する、（約束を）果たす<div><br></div><div>He&nbsp;made&nbsp;good in&nbsp;business.</div><div>彼は商売に成功した。<br></div>	
be free from 〜	（苦痛などが）ない	
hang on	頑張る、（電話などを切らないで）待つ	
keep one's word	約束を守る	
be beneficial to 〜	bènəfíʃəl<div>〜に有益である</div>	
save one's breath	（言っても無駄なので）黙っている	
run out of 〜	〜を使い果たす	
be engaged in 〜	〜に従事している	
beat around the bush	bˈʊʃ<div>（主に否定文で）遠回しに言う</div>	
day after day	来る日も来る日も、毎日	
by virtue of 〜	vˈɚːtʃuː<div>〜のおかげで、〜という理由で、〜の力で</div>	
so 〜 as to do	〜にも…する<div><br></div><div>Mary was so kind as to give me a copy of her notes.</div><div>メアリーは親切にも、ノートのコピーを私にくれた</div>	
leave out 〜	〜を無視する、除外する	
as it is	あるがままに	
run down	流れ落ちる、（バッテリーなどが）切れる	
do 〜 good	〜のためになる	
want for 〜	〜が足りない、〜に欠ける	
burn the midnight oil	夜遅くまで勉強する	
fall short of 〜	〜に達しない、〜が足りない	
in the air	（うわさなどが）広まって	
off duty	<div>d(j)úːṭi<br></div>非番で、勤務時間外で	
from time to time	時々	
clear up	晴れ上がる	
be proficient in 〜	〜に熟達している	
give one's (best) regards to 〜	〜によろしく伝える	
die down	静まる	
all the same	どうでもよい、同じこと、それでも	
turn in 〜	〜を提出する	
at first hand	直接に	
to the contrary	<div>kάntreri<br></div>それとは反対の（に）	
stand out	ずば抜けている、目立つ	
a bridge too far	<div>brídʒ<br></div>手にあまること<div><br></div><div>That's a bridge too far.</div><div>それは手にあまることね。</div>	
Better luck next time!	次はうまくいくよ！	
music to one's ears	（意見などが）耳に心地よい	
none too 〜	少しも〜でない	
stop short of 〜	〜を思いとどまる	
talk sense	もっともなことを言う	
can't stand 〜	〜を我慢できない	
learn the ropes	コツをつかむ	
be all (fingers and) thumbs	ひどく不器用である<div><br></div><div>He is all fingers and thumbs.</div><div>彼はひどく不器用だわ。</div>	
avail oneself of 〜	əvéɪl<div>〜を利用する</div><div><br></div><div>You can avail yourself of all the books in the library.</div><div>図書館の全ての本を利用できます。</div>	
do 〜 a favor	〜の願いを聞き入れる、〜に手を貸す	
among other things	とりわけ<div><br></div><div>Among&nbsp;other&nbsp;things&nbsp;I like&nbsp;listening to&nbsp;music.<br></div><div>特に私は音楽を聞くのが好きだ。<br></div>	
carry out 〜	〜を実行する	
wide of(beside) the mark	的外れで、見当違いで	
keep one's fingers crossed	幸運を祈る	
in question	疑わしい<div><br></div><div>This is the book in question.</div><div>これが問題の本だ。</div>	
come through 〜	〜を切り抜ける<div><br></div><div>He&nbsp;somehow&nbsp;managed&nbsp;to&nbsp;come&nbsp;through&nbsp;his&nbsp;difficulties.<br></div><div>困難をどうにかこうにか切り抜けた。<br></div>	
put forward 〜	（考えなどを）提唱する、（行事などを）早める	
run over	立ち寄る、（車が人などを）ひく	
leave no stone unturned	（目的達成のために）あらゆる手段を尽くす	
by nature	生まれつき<div><br></div><div>She's&nbsp;artistic&nbsp;by nature.</div><div>彼女は生まれつき芸術的な素質を持っている。<br></div>	
call out 〜	〜を招集する	
at large	全体として、一般の、自由の身で	
get through to 〜	（電話などで）〜に連絡を取る、〜に理解させる	
congratulate A on B	AにBのことでお祝いを言う	
keep away (from 〜)	（〜に）近寄らない、（〜から）離れている	
do nothing but do	〜してばかりいる、〜するほかない	
at all costs	何としても、ぜひとも	
(from) hand to mouth	その日暮らしで	
tell A from B	AとBを区別する、見分ける	
take to 〜	〜を好きになる、（悪い習慣を）するようになる<div><br></div><div>Susan took to classical ballet.</div><div>スーザンはクラシックバレエを好きになった。</div>	
as to 〜	〜に関して	
hold back 〜	〜を抑制する	
be known as 〜	〜として知られている	
leave 〜 undone(unsaid)	〜を放っておく（言わずにおく）	
be devoid of 〜	〜を欠いている	
crack down	取り締まる	
bone up on 〜	<div>bóʊn<br></div>〜の詰め込み勉強する	
above all	とりわけ	
all along	初めから、ずっと	
see after 〜	〜の世話をする	
give the green light to 〜	〜に許可を与える	
tell 〜 apart	〜を見分ける、〜を区別する	
come of age	成年に達する	
come up to 〜	〜まで達する、（基準に）添う	
as a matter of fact	実を言うと、それどころか	
take hold	根付く、確固としたものとなる	
go so far as to do	〜さえする<div><br></div><div>You&nbsp;need not&nbsp;go&nbsp;so&nbsp;far&nbsp;as&nbsp;to&nbsp;borrow money.</div><div>借金をしてまでも買うことは無い。<br></div>	
you bet	もちろん、その通り	
get on one's nerves	〜をいらいらさせる	
Good for you!	よくやったね！	
on thin ice	（薄氷を踏むように）危険な状態で	
hit the books	熱心に勉強する	
hit the roof(ceiling)	激怒する、許容限度に達する<div><br></div><div>He would hit the roof if he knew about this.</div><div>彼がこのことを知ったら激怒すると思うよ。<br></div>	
in the nick of time	ník<div>なんとか間に合って</div>	
out of the blue	突然に、出し抜けに	
glandular	glˈændʒʊlɚ<div>（形）腺の</div>	
rebuff	rɪbˈʌf<div>（名）拒絶、挫折</div><div>（動）拒絶する</div><div><br></div><div>He&nbsp;rebuffed&nbsp;my&nbsp;attempts&nbsp;to&nbsp;help.<br></div><div>彼は私が援助しようとしたのに断わった。<br></div>	
redress	rɪdrés<div>（名）正すこと、矯正装置</div>	
hydrophobia	hὰɪdrəfóʊbiə<div>（名）恐水病、狂犬病</div>	
molasses	məlˈæsɪz<div>（名）糖蜜</div>	
chauvinist	ʃóʊvənìst<div>（名）（熱狂的）愛国主義者</div>	
azure	ˈæʒɚ<div>（名）空色、青空</div><div>（形）空色の</div>	
indignity	ɪndígnəṭi<div>（名）侮辱、冷遇</div><div><br></div><div>suffer&nbsp;an&nbsp;indignity<br>屈辱をこうむる<br></div>	
indissoluble	ìndɪsάljʊbl<div>（形）溶解（分解）できない、解消できない、不変の</div>	
aquiline	ˈækwəlὰɪn<div>（形）ワシの（ような）、ワシのくちばしのように曲がった</div>	
wag	wˈæg<div>（動）（尾などを）振る、（尾などが）揺れる</div>	
apogee	ˈæpədʒìː<div>（名）遠地点（月・人工衛星が地球と最も離れる点）、絶頂、極点</div>	
inequity	ìnékwəṭi<div>（名）不公平、不公正、公平さを欠く行為</div>	
adorn	ədˈɔɚn<div>（動）飾る</div><div><br></div><div>adorn&nbsp;a&nbsp;room with&nbsp;antiques<br></div><div>部屋を骨董品で飾る<br></div>	
covenant	kˈʌv(ə)nənt<div>（名）契約、誓約、盟約</div><div>（動）契約する</div><div><br></div><div>covenant&nbsp;with&nbsp;God<div>神との契約</div></div>	
ungrateful	`ʌngréɪtf(ə)l<div>（形）恩知らずの</div>	
substantive	sˈʌbstənṭɪv<div>（形）大量の、実在の、独立した</div>	
torpid	tˈɔɚpɪd<div>（形）休眠（冬眠）した、不活発な、無気力な</div><div><br></div><div>torpid&nbsp;state<div>無活動状態</div></div>	
resurrect	rèzərékt<div>（動）復活させる</div><div><br></div><div>resurrect&nbsp;the&nbsp;economy<div>経済を復興させる</div></div>	
earthy	ˈɚːθi<div>（形）素朴な、率直な、土の、現実的な</div>	
despondent	dɪspάndənt<div>（形）失望した、元気のない</div><div><br></div><div>despondent&nbsp;about his&nbsp;failure<br></div><div>彼の失敗について落胆した<br></div>	
depravity	dɪprˈævəṭi<div>（名）堕落、腐敗</div><div><br></div><div>moral&nbsp;depravity<br></div><div>道徳的腐敗</div>	
hypnosis	hɪpnóʊsɪs<div>（名）催眠（状態）</div>	
saliva	səlάɪvə<div>（名）唾液</div>	
meridian	mərídiən<div>（名）子午線、（人生の）全盛期</div>	
grandiloquence	grændíləkwəns<div>（名）大言壮語、自慢</div>	
lucre	lúːkɚ<div>（名）悪銭、金儲け、利益</div>	
matriculation	mətrìkjʊléɪʃən<div>（名）大学入学許可</div>	
exalt	ɪgzˈɔːlt<div>（動）昇進させる、褒める</div><div><br></div><div>He&nbsp;was&nbsp;exalted&nbsp;to the&nbsp;highest position.<br>彼は最高の地位まで昇進した。<br></div>	
affected（「影響を受けた」以外の意味）	ʌˈfɛktɪd<div>（形）気取った、不自然な、影響を受けた</div>	
monstrosity	mɑnstrάsəṭi<div>（名）巨大建造物、奇怪さ</div>	
